"Date Added","Sort Number","Product Details","Part Number","Master Part Number",Title,"CSV Reference","Option Text 1","Option Text 2","Option Text 3",Units,Description,Notes,Details,"Delivery Info",Specifications,Category,Section,Supplier,"Weight (in grams)","Live Stock",Price,"Special Offer Price","Main Image","Optional Image 1","Optional Image 2","Optional Image 3","Optional Image 4","Related Products","New Product",Buyable,Recycled,Featured,"Featured Special",Archived,"Show Online",Shipping,"Default Shipping Cost","Shipping Costs","Additional Information",Link,"Related Documents","YouTube Reference","SEO Information","The fields below are for optional SEO information.","Meta Title","Meta Description","Show in Sections (optional)"
04/04/22,,,part_1_1685,,"Recycled Double Glazed Aluminium Window 750 x 860 #1963",,,,,EA,"Recycled Aluminium Window 

- 750w x 860h
- Double Glazed
- Opaque glass
- Awning window
- Colour: Karaka Green

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Window, aluminium window,  recycled window, recycled, awning opening, awning opening window, single glazed, double glazed window, single glazed aluminium window, clear glass, awning window, recycled awning window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,350.00,0.00,19632.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit624a0e73afd21,,,,,,,,,
04/04/22,,,part_1_1684,,"Recycled Double Glazed Aluminium Window 750 x 860 #1964",,,,,EA,"Recycled Aluminium Window 

- 750w x 860h
- Double Glazed
- Opaque glass
- Awning window
- Colour: Karaka Green

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Window, aluminium window,  recycled window, recycled, awning opening, awning opening window, single glazed, double glazed window, single glazed aluminium window, clear glass, awning window, recycled awning window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,350.00,0.00,19642.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit624a0da33ae50,,,,,,,,,
15/08/22,,,part_1_2152,,"Recycled Double Glazed Aluminium Window 800 x 1295 #2309",,,,,EA,"Recycled Aluminium Window 

- 800w x 1295h
- Double glazed 
- Clear glass
- Awning opening 

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Window, aluminium window,  recycled window, recycled, awning opening, awning opening window, double glazed, double glazed aluminium window, clear glass, awning window, recycled awning window",,,,"{�table�:[],�options�:[]}","Recycled Aluminium",,,0,1,450.00,0.00,2309.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit62f969eb46a58,,,,,,,,,
07/02/25,,,part_1_1888,,"Recycled Double Glazed Aluminium Window 850 x 770 #4067",,,,,EA,"Recycled Aluminium Window (near new)

- 850w x 770h
- Double Glazed
- Opaque Safety Glass
- Opening Sash awning
- Colour: Grey Friars

*One available*

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,395.00,0.00,4067a.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit67a574b769107,,,,,,,,,
11/04/22,,,part_1_1749,,"Recycled Double Glazed Aluminium Window 870 x 1710 #2010",,,,,EA,"Recycled Aluminium Window 

- 870w x 1710h
- Double glazed
- Tinted glass
- Top pane, awning opening
- Bottom pane, awning opening

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Window, aluminium window,  recycled window, recycled, awning opening, awning opening window, single glazed, double glazed window, single glazed aluminium window, clear glass, awning window, recycled awning window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,0,295.00,0.00,20102.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit62535bf857c32,,,,,,,,,
16/06/25,,,part_1_3765,,"Recycled Double Glazed Aluminium Window 880 x 1080 #4282",,,,,EA,"Recycled Double Glazed Aluminium Window

- 880w x 1080h
- Double glazed
- Awning opening
- Clear glass
- Colour: Iron Sand

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Window, aluminium window, recycled window, recycled, awning window, awning opening window, double glazed, double glazed window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,625.00,0.00,img_e2836.jpg,,,,,,N,N,Y,N,N,N,Y,,0.00,edit684f8475225be,,,,,,,,,
06/04/23,,,part_1_2906,,"Recycled Double Glazed Aluminium Window 890 x 2000 #2869",,,,,EA,"Recycled Aluminium Window 

- 890w x 2000h
- Double glazed 
- Tinted glass
- Top pane, awning opening
- Bottom pane, fixed sash 

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Window, aluminium window,  recycled window, recycled,  double glazed window, recycled single glazed window, recycled aluminium window, single glazed aluminium window, clear glass, awning opening window, awning window, double glazed window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,595.00,0.00,2869.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit642de5aa9708c,,,,,,,,,
26/10/22,,,part_1_2382,,"Recycled Double Glazed Aluminium Window 930 x 370 #2437",,,,,EA,"Recycled Aluminium Window 

- 930w x 370h
- Double glazed 
- Tinted glass 
- Awning opening 

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Window, aluminium window,  recycled window, recycled, awning opening, awning opening window, double glazed, double glazed aluminium window, awning window, recycled awning window, double glazed recycled window, double glazed, double glazed aluminium",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,425.00,0.00,2437.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit63584f3672712,,,,,,,,,
12/12/22,,,part_1_2569,,"Recycled Double Glazed Aluminium Window 930 x 650 #2594",,,,,EA,"Recycled Aluminium Window 

- 930w x 650h
- Double glazed 
- Clear glass
- Awning opening 

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Window, aluminium window,  recycled window, recycled, awning opening, awning opening window, double glazed, double glazed aluminium window, awning window, recycled awning window, double glazed recycled window, double glazed, double glazed aluminium",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,495.00,0.00,2594.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit63965c6f5dc43,,,,,,,,,
16/02/22,,,part_1_1426,,"Recycled Double Glazed Aluminium Window 995 x 1200 #1728",,,,,EA,"Recycled Double Glazed Aluminium Window

- 995w x 1200h
- Double glazed
- Safety glass
- Tinted glass
- Frosted glass
- Awning opening 

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Window, aluminium window,  recycled window, recycled, awning window, awning opening window, single glazed, single glazed window, single glazed aluminium window, Ironsand, aluminium, tinted glass, aluminium tinted window, frosted glass window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,295.00,0.00,1728.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit620c2c82597fb,,,,,,,,,
19/08/24,,,part_1_868,,"Recycled Double Glazed Aluminium, Single Exterior Door 1080 x 2050 #3734",,,,,EA,"Recycled Aluminium, Single Exterior Door

- 1080w x 2050h
- Panel: Double glazed 
- Panel: Clear glass
- Left hinged (looking from the outside)
- Right hand leading
- Open in door
- INCLUDES: Key
- Colour: Anodized Silver

Due to being a recycled product, this door may have scratches and other slight imperfections

Keywords: Aluminium single door, aluminium single exterior door, exterior door, external door, recycled exterior door, recycled door, recycled external door",,,,"{�table�:[],�options�:[]}","Recycled Single Doors and Entrances",,,0,1,1650.00,0.00,3734.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit66c2d21d5e977,,,,,,,,,
19/08/24,,,part_1_864,,"Recycled Double Glazed Aluminium, Single Exterior Door 735 x 2030 #3735",,,,,EA,"Recycled Aluminium, Single Exterior Door

- 735w x 2030h
- Double glazed
- Clear glass
- Right hinged (looking from the outside)
- Right hand leading
- Open in door
- INCLUDES: Keys
- Colour: Anodized Silver

Due to being a recycled product, this door may have scratches and other slight imperfections

Keywords: Aluminium single door, aluminium single exterior door, exterior door, external door, recycled exterior door, recycled door, recycled external door",,,,"{�table�:[],�options�:[]}","Recycled Single Doors and Entrances",,,0,1,895.00,0.00,3735.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit66c2c8dd85964,,,,,,,,,
15/08/24,,,part_1_839,,"Recycled Double Glazed Aluminium, Single Exterior Door 740 x 2035 #3724",,,,,EA,"Recycled Aluminium, Single Exterior Door

- 740w x 2035h
- Double glazed
- Clear glass
- Left hinged (looking from the outside)
- Right hand leading
- Open in door
- Internal access only
- Colour: Anodized Silver 

Due to being a recycled product, this door may have scratches and other slight imperfections

Keywords: Aluminium single door, aluminium single exterior door, exterior door, external door, recycled exterior door, recycled door, recycled external door",,,,"{�table�:[],�options�:[]}","Recycled Single Doors and Entrances",,,0,1,850.00,0.00,3724new.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit66bd70538ccbf,,,,,,,,,
01/07/24,,,part_1_348,,"Recycled Double Glazed Aluminium, Single Exterior Door 800 x 1990 #3595",,,,,EA,"Recycled Aluminium, Single Exterior Door

- 800w x 1990h
- Double Glazed 
- Clear glass
- Right hinged (looking from the outside)
- Left hand leading 
- Open in door
- INCLUDES: Key

Due to being a recycled product, this door may have scratches and other slight imperfections

Keywords: Aluminium single door, aluminium single exterior door, exterior door, external door, recycled exterior door, recycled door, recycled external door, double glazed exterior door, double glazed door, double glazed single door",,,,"{�table�:[],�options�:[]}","Recycled Single Doors and Entrances",,,0,1,1150.00,0.00,3595.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit6681d93fa42d2,,,,,,,,,
01/08/22,,,part_1_2079,,"Recycled Double Glazed Aluminium, Single Exterior Door 830 x 2000 #2277",,,,,EA,"Recycled Double Glazed Aluminium, Single Exterior Door

- 830w x 2000h
- Double glazed
- Opaque glass
- Right hinged
- Open in door
- Left hand leading 
- INCLUDES: Keys

Due to being a recycled product, this door may have scratches and other slight imperfections

Keywords: Aluminium single door, aluminium single exterior door, exterior door, external door, recycled exterior door, recycled door, recycled external door, recycled, double glazed exterior door, recycled double glazed door, single double glazed door",,,,"{�table�:[],�options�:[]}","Recycled Single Doors and Entrances",,,0,0,895.00,0.00,2277.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit62e6f85889657,,,,,,,,,
10/07/23,,,part_1_3130,,"Recycled Double Glazed Aluminium, Single Exterior Door 870 x 2000 #3029",,,,,EA,"Recycled Aluminium, Single Exterior Door

- 870w x 2000h
- Double Glazed 
- Opaque glass
- Safety glass
- Left hinged (looking from the outside)
- Right hand leading 
- Open out door 
- INCLUDES: Key

Due to being a recycled product, this door may have scratches and other slight imperfections

Keywords: Aluminium single door, aluminium single exterior door, exterior door, external door, recycled exterior door, recycled door, recycled external door, double glazed exterior door, double glazed door, double glazed single door ",,,,"{�table�:[],�options�:[]}","Recycled Single Doors and Entrances",,,0,1,1150.00,0.00,30292.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit64ab2b2c054ce,,,,,,,,,
29/07/24,,,part_1_557,,"Recycled Double Glazed Aluminium, Single Exterior Door 880 x 2000 #3651",,,,,EA,"Recycled Aluminium, Single Exterior Door

- 880w x 2000h
- Double Glazed
- Clear glass
- Left hinged (looking from the outside)
- Right hand leading
- Open in door
- INCLUDES: Keys

Due to being a recycled product, this door may have scratches and other slight imperfections

Keywords: Aluminium single door, aluminium single exterior door, exterior door, external door, recycled exterior door, recycled door, recycled external door",,,,"{�table�:[],�options�:[]}","Recycled Single Doors and Entrances",,,0,1,1050.00,0.00,3651.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit66a71cd91530b,,,,,,,,,
22/04/24,,,part_1_3667,,"Recycled Double Glazed Aluminium, Single Exterior Door With Sidelite 1400 x 2140 #3433",,,,,EA,"Recycled Aluminium, Single Exterior Door

- 1400w x 2140
- Double Glazed
- Clear glass
- Left hinged (looking from the outside)
- Open out door 
- Top right sidelite, awning opening
- Bottom right sidelite, fixed sash 
- INCLUDES: Key
- Colour: Mist Green 

Due to being a recycled product, this door may have scratches and other slight imperfections

Keywords: Aluminium single door, aluminium single exterior door, exterior door, external door, recycled exterior door, recycled door, recycled external door",,,,"{�table�:[],�options�:[]}","Recycled Single Doors and Entrances",,,0,1,1650.00,0.00,3433.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit6625a2ced6881,,,,,,,,,
07/02/25,,,part_1_1911,,"Recycled Double Glazed Ranchslider 2100 x 2030 #4074",,,,,EA,"Recycled Ranch Slider Door (near new) 

- 2100w x 2030h
- Double glazed clear glass
- Door sliding R to L (looking from the outside)
- Timber jamb in good order
- Full panes of glass
- Internal locking
- Colour: Matt Black

Keywords: Double Glazed, Aluminium door, ranch sliding door, recycled ranch slider, recycled ranchsliding door, recycled slider, ranchslider slider, sliding door, recycled door, recycled, door, recycled aluminium door, recycled ranchslider door",,,,"{�table�:[],�options�:[]}","Recycled Sliding Doors",,,0,1,1950.00,0.00,40741a.jpg,40742a.jpg,,,,,N,N,Y,N,N,N,N,,0.00,edit67a57cf0eb55a,,,,,,,,,
15/08/22,,,part_1_2162,,"Recycled Double Glazed Sidelite, Aluminium Door 1100 x 2210 #2254",,,,,EA,"Recycled Double Glazed Sidelite, Aluminium Door

- 1100w x 2210h
- Double Glazed pane, sidelite
- Right hinged (looking from the outside)
- Open in door
- Left hand opening
- Colour: Black

Due to being a recycled product, this door may have scratches and other slight imperfections

Keyword: Entrance door, front door, new front door, new entrance door, aluminium door, near new entrance door, near new front door, near new aluminium door, single exterior door, near new exterior door, aluminium front door",,,,"{�table�:[],�options�:[]}","Recycled Single Doors and Entrances",,,0,1,1950.00,0.00,2254.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit62f98e5c73be0,,,,,,,,,
22/02/22,,,part_1_1503,,"Recycled Double Hung Wooden Window 690 x 1250 #1794",,,,,EA,"Recycled Double Hung Wooden Window 

- 690w x 1250h
- Single glazed
- Frosted glass
- Style: Double Hung
- Colour: Off-White

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Recycled, wooden window, recycled wooden window, clear glass, awning, clear window glass, clear glass, clear glass window, awning opening, awning opening, awning window opening, fixed sash, window, recycled window",,,,"{�table�:[],�options�:[]}","Wooden Windows",,,0,1,450.00,0.00,179422.jpg,,,,,,N,N,Y,N,N,N,N,,0.00,edit62140327d9b5a,,,,,,,,,
30/03/22,,,part_1_1682,,"Recycled Double Hung Wooden Window 700 x 1400 #1946",,,,,EA,"Recycled Double Hung Wooden Window 

- 700w x 1400h
- Single glazed
- Clear glass
- Style: Double Hung 
- Cedar
- Colour: Off-White window
               Green window sill

Due to being a recycled product, this window may have scratches and other slight imperfections

Keywords: Recycled, wooden window, recycled wooden window, clear glass, awning, clear window glass, clear glass, clear glass window, awning opening, awning opening, awning window opening, fixed sash, window, recycled window. double hung window, double hung wooden window",,,,"{�table�:[],�options�:[]}","Wooden Windows",,,0,1,350.00,0.00,1946window.jpg,,,,,,N,N,Y,N,N,N,Y,,0.00,edit624387e0b225d,,,,,,,,,
